Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,spads,shorefor,obs
2015-03-01,63.008526,66.0255355834961,64.5933609008789,63.89979553222656,66.81124114990234,64.829345703125,65.05828094482422,64.8095932006836,66.75286865234375,65.01045989990234,64.95,62.474,57.028
2015-03-02,64.1391,67.76570892333984,66.20125579833984,65.50778198242188,68.2594223022461,66.09736633300781,66.50279998779297,66.87163543701172,67.6727066040039,66.669921875,65.511,62.52,56.644142
2015-03-03,65.02865,67.720947265625,66.3913345336914,65.2489013671875,67.76903533935547,66.07670593261719,66.71440887451172,67.15415954589844,67.3841323852539,66.54115295410156,65.856,62.489,55.71857
2015-03-04,64.09425,66.92908477783203,65.92369079589844,64.17508697509766,66.64938354492188,65.49348449707031,65.80486297607422,66.35210418701172,66.16348266601562,65.54956817626953,65.988,62.405,54.875427
2015-03-05,62.550972,65.3488540649414,64.57054138183594,61.837093353271484,64.50431060791016,63.8851318359375,64.14976501464844,64.11874389648438,64.11119842529297,63.341739654541016,65.968,62.258,54.176426
2015-03-06,61.066902,63.77904510498047,63.14985656738281,60.45684814453125,62.622581481933594,62.78204345703125,62.139251708984375,62.267913818359375,61.45622253417969,62.467708587646484,65.812,62.055,53.86686
2015-03-07,59.897507,62.28728485107422,62.087100982666016,59.79874038696289,61.083106994628906,60.724090576171875,60.28971481323242,61.12913513183594,60.77224349975586,61.23906326293945,65.534,61.863,54.544144
2015-03-08,60.443336,61.97763442993164,62.1601448059082,60.358741760253906,61.24686813354492,60.64091491699219,60.218963623046875,61.62080764770508,61.31434631347656,61.871829986572266,65.113,61.734,55.044285
2015-03-09,61.215008,63.25537109375,62.39799118041992,62.0236701965332,62.75722122192383,62.262271881103516,61.99108123779297,62.59362030029297,63.22168731689453,62.93477249145508,64.512,61.76,55.36714
2015-03-10,63.776688,66.53287506103516,64.78377532958984,64.57994079589844,66.74476623535156,65.49999237060547,65.42487335205078,65.77916717529297,64.95782470703125,65.4631118774414,63.756,61.896,55.970573
2015-03-11,64.38172,68.06941223144531,65.65234375,65.4718017578125,67.63603973388672,66.24385833740234,66.78558349609375,66.86456298828125,66.09347534179688,65.81732177734375,62.851,62.015,56.44257
