time,Hs,Y,Y_detrend
21-Jan-2017,3.68,NaN,NaN
22-Jan-2017,6.65,NaN,NaN
23-Jan-2017,4.02,NaN,NaN
24-Jan-2017,5,NaN,NaN
25-Jan-2017,3.87,-95.09,-12.37
26-Jan-2017,1.7,NaN,NaN
27-Jan-2017,3.6,NaN,NaN
28-Jan-2017,2.28,NaN,NaN
29-Jan-2017,2.1,-89.38,-6.62
30-Jan-2017,1.95,NaN,NaN
31-Jan-2017,1.61,NaN,NaN
01-Feb-2017,0.96,NaN,NaN
02-Feb-2017,2.24,NaN,NaN
03-Feb-2017,2.85,NaN,NaN
04-Feb-2017,2.85,NaN,NaN
05-Feb-2017,2.14,NaN,NaN
06-Feb-2017,2.37,NaN,NaN
07-Feb-2017,2.17,NaN,NaN
08-Feb-2017,2.53,NaN,NaN
09-Feb-2017,2,NaN,NaN
10-Feb-2017,3.05,NaN,NaN
11-Feb-2017,2.37,NaN,NaN
12-Feb-2017,2.29,NaN,NaN
13-Feb-2017,1.75,NaN,NaN
14-Feb-2017,1.51,NaN,NaN
15-Feb-2017,1.18,NaN,NaN
16-Feb-2017,1.69,NaN,NaN
17-Feb-2017,3.21,NaN,NaN
18-Feb-2017,3.08,NaN,NaN
19-Feb-2017,3.44,NaN,NaN
20-Feb-2017,3.45,NaN,NaN
21-Feb-2017,3.25,NaN,NaN
22-Feb-2017,2.83,NaN,NaN
23-Feb-2017,2.6,NaN,NaN
24-Feb-2017,2.32,NaN,NaN
25-Feb-2017,1.47,NaN,NaN
26-Feb-2017,1.21,NaN,NaN
27-Feb-2017,1.85,NaN,NaN
28-Feb-2017,1.86,NaN,NaN
01-Mar-2017,1.86,NaN,NaN
02-Mar-2017,1.27,-82.74,0.38
03-Mar-2017,1.62,-100.33,-17.2
04-Mar-2017,1.64,NaN,NaN
05-Mar-2017,1.37,NaN,NaN
06-Mar-2017,3.37,NaN,NaN
07-Mar-2017,2.27,-95.69,-12.52
08-Mar-2017,1.36,NaN,NaN
09-Mar-2017,1.41,NaN,NaN
10-Mar-2017,1.32,NaN,NaN
11-Mar-2017,1.61,NaN,NaN
12-Mar-2017,1.5,NaN,NaN
13-Mar-2017,1.18,NaN,NaN
14-Mar-2017,1.05,NaN,NaN
15-Mar-2017,1.2,NaN,NaN
16-Mar-2017,1.37,NaN,NaN
17-Mar-2017,1.59,NaN,NaN
18-Mar-2017,1.21,-78.1,5.19
19-Mar-2017,1.12,NaN,NaN
20-Mar-2017,1.65,NaN,NaN
21-Mar-2017,2.23,NaN,NaN
22-Mar-2017,1.45,NaN,NaN
23-Mar-2017,2.66,NaN,NaN
24-Mar-2017,1.83,NaN,NaN
25-Mar-2017,2.41,NaN,NaN
26-Mar-2017,2.19,NaN,NaN
27-Mar-2017,2.11,NaN,NaN
28-Mar-2017,3.03,NaN,NaN
29-Mar-2017,3.6,NaN,NaN
30-Mar-2017,2.43,NaN,NaN
31-Mar-2017,3.54,NaN,NaN
01-Apr-2017,3.27,NaN,NaN
02-Apr-2017,2.05,NaN,NaN
03-Apr-2017,3.41,NaN,NaN
04-Apr-2017,2.7,-137.31,-53.83
05-Apr-2017,1.75,NaN,NaN
06-Apr-2017,1.53,NaN,NaN
07-Apr-2017,2.97,NaN,NaN
08-Apr-2017,3.83,NaN,NaN
09-Apr-2017,2.77,NaN,NaN
10-Apr-2017,2.14,NaN,NaN
11-Apr-2017,2.18,NaN,NaN
12-Apr-2017,1.99,NaN,NaN
13-Apr-2017,1.98,NaN,NaN
14-Apr-2017,2.51,NaN,NaN
15-Apr-2017,2.31,NaN,NaN
16-Apr-2017,1.46,NaN,NaN
17-Apr-2017,2.4,NaN,NaN
18-Apr-2017,1.6,NaN,NaN
19-Apr-2017,1.43,NaN,NaN
20-Apr-2017,2.24,NaN,NaN
21-Apr-2017,2.88,NaN,NaN
22-Apr-2017,1.69,NaN,NaN
23-Apr-2017,1.07,NaN,NaN
24-Apr-2017,2.2,NaN,NaN
25-Apr-2017,1.8,NaN,NaN
26-Apr-2017,1.73,NaN,NaN
27-Apr-2017,1.58,NaN,NaN
28-Apr-2017,2.98,-104.02,-20.28
29-Apr-2017,2.38,NaN,NaN
30-Apr-2017,1.5,NaN,NaN
01-May-2017,2.03,NaN,NaN
02-May-2017,1.9,-97.41,-13.62
03-May-2017,1.73,NaN,NaN
04-May-2017,1.58,NaN,NaN
05-May-2017,1.57,NaN,NaN
06-May-2017,2.86,-110.92,-27.1
07-May-2017,4.14,NaN,NaN
08-May-2017,2.62,NaN,NaN
09-May-2017,1.92,NaN,NaN
10-May-2017,2.11,NaN,NaN
11-May-2017,1.5,NaN,NaN
12-May-2017,1.12,NaN,NaN
13-May-2017,2.18,NaN,NaN
14-May-2017,2.48,-102.08,-18.16
15-May-2017,1.98,NaN,NaN
16-May-2017,2.59,NaN,NaN
17-May-2017,1.32,NaN,NaN
18-May-2017,2.35,NaN,NaN
19-May-2017,1.59,NaN,NaN
20-May-2017,1.59,NaN,NaN
21-May-2017,1.65,NaN,NaN
22-May-2017,1.54,NaN,NaN
23-May-2017,1.1,NaN,NaN
24-May-2017,1.28,NaN,NaN
25-May-2017,1.64,NaN,NaN
26-May-2017,1.62,NaN,NaN
27-May-2017,1.18,NaN,NaN
28-May-2017,0.98,NaN,NaN
29-May-2017,1.56,NaN,NaN
30-May-2017,1.93,-96.79,-12.7
31-May-2017,1.79,NaN,NaN
01-Jun-2017,0.86,NaN,NaN
02-Jun-2017,1.25,NaN,NaN
03-Jun-2017,1.85,NaN,NaN
04-Jun-2017,1.93,NaN,NaN
05-Jun-2017,2.66,NaN,NaN
06-Jun-2017,2.09,NaN,NaN
07-Jun-2017,1.91,NaN,NaN
08-Jun-2017,1.15,NaN,NaN
09-Jun-2017,1.65,NaN,NaN
10-Jun-2017,1.31,NaN,NaN
11-Jun-2017,1.36,NaN,NaN
12-Jun-2017,2.1,NaN,NaN
13-Jun-2017,1.72,NaN,NaN
14-Jun-2017,1.75,NaN,NaN
15-Jun-2017,1.94,-90.49,-6.22
16-Jun-2017,1.49,NaN,NaN
17-Jun-2017,2.63,NaN,NaN
18-Jun-2017,2.72,NaN,NaN
19-Jun-2017,1.8,NaN,NaN
20-Jun-2017,1.88,NaN,NaN
21-Jun-2017,2.86,NaN,NaN
22-Jun-2017,2.09,NaN,NaN
23-Jun-2017,1.54,NaN,NaN
24-Jun-2017,1.27,NaN,NaN
25-Jun-2017,1.04,NaN,NaN
26-Jun-2017,0.82,NaN,NaN
27-Jun-2017,0.7,NaN,NaN
28-Jun-2017,1.26,NaN,NaN
29-Jun-2017,1.71,NaN,NaN
30-Jun-2017,1.91,NaN,NaN
01-Jul-2017,2.44,NaN,NaN
02-Jul-2017,2.56,NaN,NaN
03-Jul-2017,1.35,NaN,NaN
04-Jul-2017,1.27,NaN,NaN
05-Jul-2017,1.08,NaN,NaN
06-Jul-2017,0.92,NaN,NaN
07-Jul-2017,1.18,NaN,NaN
08-Jul-2017,1.77,NaN,NaN
09-Jul-2017,1.64,NaN,NaN
10-Jul-2017,1.53,NaN,NaN
11-Jul-2017,1.89,NaN,NaN
12-Jul-2017,1.51,NaN,NaN
13-Jul-2017,1.57,NaN,NaN
14-Jul-2017,1.33,NaN,NaN
15-Jul-2017,1.28,NaN,NaN
16-Jul-2017,1.82,NaN,NaN
17-Jul-2017,2.03,-73.91,10.7
18-Jul-2017,2.12,NaN,NaN
19-Jul-2017,1.75,NaN,NaN
20-Jul-2017,2.06,NaN,NaN
21-Jul-2017,2.07,NaN,NaN
22-Jul-2017,1.95,NaN,NaN
23-Jul-2017,1.43,NaN,NaN
24-Jul-2017,1.61,NaN,NaN
25-Jul-2017,1.59,-73.29,11.41
26-Jul-2017,1.33,NaN,NaN
27-Jul-2017,1.2,-76.14,8.59
28-Jul-2017,1.84,NaN,NaN
29-Jul-2017,2.38,NaN,NaN
30-Jul-2017,1.63,NaN,NaN
31-Jul-2017,1.02,NaN,NaN
01-Aug-2017,1.16,NaN,NaN
02-Aug-2017,0.91,NaN,NaN
03-Aug-2017,1.06,NaN,NaN
04-Aug-2017,0.9,NaN,NaN
05-Aug-2017,0.84,NaN,NaN
06-Aug-2017,0.73,NaN,NaN
07-Aug-2017,0.82,NaN,NaN
08-Aug-2017,0.77,NaN,NaN
09-Aug-2017,1,NaN,NaN
10-Aug-2017,1.17,NaN,NaN
11-Aug-2017,1.21,NaN,NaN
12-Aug-2017,1.33,NaN,NaN
13-Aug-2017,1.48,NaN,NaN
14-Aug-2017,1.46,NaN,NaN
15-Aug-2017,2.18,NaN,NaN
16-Aug-2017,1.49,NaN,NaN
17-Aug-2017,1.51,NaN,NaN
18-Aug-2017,1.32,NaN,NaN
19-Aug-2017,1.4,NaN,NaN
20-Aug-2017,1.19,NaN,NaN
21-Aug-2017,1.39,NaN,NaN
22-Aug-2017,1.07,NaN,NaN
23-Aug-2017,0.74,NaN,NaN
24-Aug-2017,0.95,NaN,NaN
25-Aug-2017,1.91,-63.36,21.68
26-Aug-2017,1.99,NaN,NaN
27-Aug-2017,1.35,NaN,NaN
28-Aug-2017,1.05,NaN,NaN
29-Aug-2017,1.32,NaN,NaN
30-Aug-2017,1.7,NaN,NaN
31-Aug-2017,1.79,NaN,NaN
01-Sep-2017,1.22,NaN,NaN
02-Sep-2017,0.91,-51.05,34.08
03-Sep-2017,1.06,-55.75,29.4
04-Sep-2017,0.91,NaN,NaN
05-Sep-2017,0.95,NaN,NaN
06-Sep-2017,0.98,NaN,NaN
07-Sep-2017,1.23,NaN,NaN
08-Sep-2017,1.12,NaN,NaN
09-Sep-2017,1.02,NaN,NaN
10-Sep-2017,1.54,NaN,NaN
11-Sep-2017,1.52,NaN,NaN
12-Sep-2017,1.4,NaN,NaN
13-Sep-2017,1.32,NaN,NaN
14-Sep-2017,1.26,NaN,NaN
15-Sep-2017,2.09,NaN,NaN
16-Sep-2017,1.03,NaN,NaN
17-Sep-2017,1.19,NaN,NaN
18-Sep-2017,1.28,NaN,NaN
19-Sep-2017,1.06,NaN,NaN
20-Sep-2017,2.65,NaN,NaN
21-Sep-2017,1.87,NaN,NaN
22-Sep-2017,2.41,-69.64,15.71
23-Sep-2017,1.51,NaN,NaN
24-Sep-2017,1.35,NaN,NaN
25-Sep-2017,1.18,NaN,NaN
26-Sep-2017,1.28,-57.73,27.66
27-Sep-2017,1.32,-58.58,26.82
28-Sep-2017,1.18,NaN,NaN
29-Sep-2017,0.86,NaN,NaN
30-Sep-2017,1.17,NaN,NaN
01-Oct-2017,2.89,NaN,NaN
02-Oct-2017,2.93,NaN,NaN
03-Oct-2017,2.89,NaN,NaN
04-Oct-2017,1.57,-52.24,33.24
05-Oct-2017,0.98,-52.47,33.02
06-Oct-2017,0.78,NaN,NaN
07-Oct-2017,1.48,NaN,NaN
08-Oct-2017,2.81,NaN,NaN
09-Oct-2017,2.44,NaN,NaN
10-Oct-2017,1.96,NaN,NaN
11-Oct-2017,1.26,NaN,NaN
12-Oct-2017,2.91,NaN,NaN
13-Oct-2017,2.1,NaN,NaN
14-Oct-2017,1.88,NaN,NaN
15-Oct-2017,1.6,NaN,NaN
16-Oct-2017,1.19,NaN,NaN
17-Oct-2017,0.95,NaN,NaN
18-Oct-2017,1.53,-72.84,12.79
19-Oct-2017,1.68,NaN,NaN
20-Oct-2017,1.19,NaN,NaN
21-Oct-2017,3.97,NaN,NaN
22-Oct-2017,2.76,NaN,NaN
23-Oct-2017,2.72,NaN,NaN
24-Oct-2017,2.86,NaN,NaN
25-Oct-2017,2.37,NaN,NaN
26-Oct-2017,1.86,NaN,NaN
27-Oct-2017,1.59,NaN,NaN
28-Oct-2017,1.29,NaN,NaN
29-Oct-2017,2.36,NaN,NaN
30-Oct-2017,1.8,NaN,NaN
31-Oct-2017,1.79,NaN,NaN
01-Nov-2017,1.23,NaN,NaN
02-Nov-2017,0.94,NaN,NaN
03-Nov-2017,0.88,NaN,NaN
04-Nov-2017,0.84,NaN,NaN
05-Nov-2017,1.3,NaN,NaN
06-Nov-2017,0.89,-69.97,15.87
07-Nov-2017,1.23,NaN,NaN
08-Nov-2017,0.84,NaN,NaN
09-Nov-2017,1.8,NaN,NaN
10-Nov-2017,2.7,NaN,NaN
11-Nov-2017,1.69,NaN,NaN
12-Nov-2017,1.71,NaN,NaN
13-Nov-2017,1.2,NaN,NaN
14-Nov-2017,1.56,NaN,NaN
15-Nov-2017,2.12,NaN,NaN
16-Nov-2017,1.46,NaN,NaN
17-Nov-2017,2.27,NaN,NaN
18-Nov-2017,1.38,NaN,NaN
19-Nov-2017,1.03,NaN,NaN
20-Nov-2017,0.79,NaN,NaN
21-Nov-2017,1.04,NaN,NaN
22-Nov-2017,0.88,-76.78,9.24
23-Nov-2017,1.81,NaN,NaN
24-Nov-2017,1.89,NaN,NaN
25-Nov-2017,1.45,NaN,NaN
26-Nov-2017,1.15,NaN,NaN
27-Nov-2017,2.61,NaN,NaN
28-Nov-2017,3.23,NaN,NaN
29-Nov-2017,2.03,-89.69,-3.59
30-Nov-2017,3.81,-97.56,-11.45
01-Dec-2017,2.82,NaN,NaN
02-Dec-2017,2.41,NaN,NaN
03-Dec-2017,2.38,NaN,NaN
04-Dec-2017,2.86,NaN,NaN
05-Dec-2017,2.19,NaN,NaN
06-Dec-2017,1.2,NaN,NaN
07-Dec-2017,1.2,NaN,NaN
08-Dec-2017,0.95,-80.24,5.95
09-Dec-2017,1.03,NaN,NaN
10-Dec-2017,1.41,NaN,NaN
11-Dec-2017,1.41,NaN,NaN
12-Dec-2017,1.3,NaN,NaN
13-Dec-2017,2.07,NaN,NaN
14-Dec-2017,1.74,NaN,NaN
15-Dec-2017,1.96,-93.24,-6.97
16-Dec-2017,2.08,NaN,NaN
17-Dec-2017,3.14,NaN,NaN
18-Dec-2017,1.99,NaN,NaN
19-Dec-2017,1.3,NaN,NaN
20-Dec-2017,1.38,NaN,NaN
21-Dec-2017,2.71,NaN,NaN
22-Dec-2017,2.06,NaN,NaN
23-Dec-2017,0.97,NaN,NaN
24-Dec-2017,0.79,NaN,NaN
25-Dec-2017,0.87,NaN,NaN
26-Dec-2017,1.67,NaN,NaN
27-Dec-2017,1.33,NaN,NaN
28-Dec-2017,1.31,NaN,NaN
29-Dec-2017,1.36,NaN,NaN
30-Dec-2017,1.1,NaN,NaN
31-Dec-2017,1.24,NaN,NaN
01-Jan-2018,0.97,NaN,NaN
02-Jan-2018,0.79,NaN,NaN
03-Jan-2018,1.58,NaN,NaN
04-Jan-2018,1.68,NaN,NaN
05-Jan-2018,2.27,NaN,NaN
06-Jan-2018,1.88,NaN,NaN
07-Jan-2018,2.12,NaN,NaN
08-Jan-2018,1.42,NaN,NaN
09-Jan-2018,1.82,NaN,NaN
10-Jan-2018,4.56,NaN,NaN
11-Jan-2018,2.27,NaN,NaN
12-Jan-2018,2.18,NaN,NaN
13-Jan-2018,2.56,NaN,NaN
14-Jan-2018,1.76,NaN,NaN
15-Jan-2018,1.51,NaN,NaN
16-Jan-2018,2.52,NaN,NaN
17-Jan-2018,3.3,NaN,NaN
18-Jan-2018,2.12,NaN,NaN
19-Jan-2018,4.74,NaN,NaN
20-Jan-2018,3.78,NaN,NaN
21-Jan-2018,2.91,NaN,NaN
22-Jan-2018,1.89,NaN,NaN
23-Jan-2018,2.99,NaN,NaN
24-Jan-2018,1.84,NaN,NaN
25-Jan-2018,2.52,NaN,NaN
26-Jan-2018,3.35,NaN,NaN
27-Jan-2018,2.94,NaN,NaN
28-Jan-2018,1.5,NaN,NaN
29-Jan-2018,1.52,NaN,NaN
30-Jan-2018,1.28,NaN,NaN
31-Jan-2018,1.31,NaN,NaN
01-Feb-2018,2.32,NaN,NaN
02-Feb-2018,1.38,NaN,NaN
03-Feb-2018,1.17,NaN,NaN
04-Feb-2018,1.16,NaN,NaN
05-Feb-2018,1.03,NaN,NaN
06-Feb-2018,1.73,NaN,NaN
07-Feb-2018,1.68,NaN,NaN
08-Feb-2018,1.17,NaN,NaN
09-Feb-2018,0.81,NaN,NaN
10-Feb-2018,1.09,-78.69,8.2
11-Feb-2018,2.15,NaN,NaN
12-Feb-2018,2.22,NaN,NaN
13-Feb-2018,2.26,NaN,NaN
14-Feb-2018,1.57,NaN,NaN
15-Feb-2018,1.34,NaN,NaN
16-Feb-2018,1.84,NaN,NaN
17-Feb-2018,1.78,-81.21,5.76
18-Feb-2018,1.76,-90.27,-3.29
19-Feb-2018,2.6,NaN,NaN
20-Feb-2018,3.56,NaN,NaN
21-Feb-2018,1.55,NaN,NaN
22-Feb-2018,1.49,NaN,NaN
23-Feb-2018,2.22,NaN,NaN
24-Feb-2018,1.91,NaN,NaN
25-Feb-2018,1.5,NaN,NaN
26-Feb-2018,1.86,-79.47,7.6
27-Feb-2018,3.54,NaN,NaN
28-Feb-2018,3.12,NaN,NaN
01-Mar-2018,1.35,NaN,NaN
02-Mar-2018,2.43,NaN,NaN
03-Mar-2018,3.05,NaN,NaN
04-Mar-2018,2.51,NaN,NaN
05-Mar-2018,1.42,-80.57,6.58
06-Mar-2018,0.97,-94.7,-7.54
07-Mar-2018,1.11,NaN,NaN
08-Mar-2018,1.02,NaN,NaN
09-Mar-2018,2.41,NaN,NaN
10-Mar-2018,1.44,NaN,NaN
11-Mar-2018,0.98,NaN,NaN
12-Mar-2018,0.87,NaN,NaN
13-Mar-2018,1.47,NaN,NaN
14-Mar-2018,2,NaN,NaN
15-Mar-2018,2.41,NaN,NaN
16-Mar-2018,2.19,NaN,NaN
17-Mar-2018,2.25,NaN,NaN
18-Mar-2018,1.71,NaN,NaN
19-Mar-2018,1.2,NaN,NaN
20-Mar-2018,0.84,NaN,NaN
21-Mar-2018,2.44,NaN,NaN
22-Mar-2018,2.37,NaN,NaN
23-Mar-2018,2.77,NaN,NaN
24-Mar-2018,2.32,NaN,NaN
25-Mar-2018,2.27,NaN,NaN
26-Mar-2018,2.54,NaN,NaN
27-Mar-2018,2.01,NaN,NaN
28-Mar-2018,1.92,NaN,NaN
29-Mar-2018,1.61,NaN,NaN
30-Mar-2018,1.42,-85.11,2.31
31-Mar-2018,1.01,NaN,NaN
01-Apr-2018,1.2,NaN,NaN
02-Apr-2018,1.93,NaN,NaN
03-Apr-2018,1.81,NaN,NaN
04-Apr-2018,1.32,NaN,NaN
05-Apr-2018,0.88,NaN,NaN
06-Apr-2018,0.65,NaN,NaN
07-Apr-2018,2.04,NaN,NaN
08-Apr-2018,2.04,NaN,NaN
09-Apr-2018,3.14,NaN,NaN
10-Apr-2018,2.12,NaN,NaN
11-Apr-2018,1.27,NaN,NaN
12-Apr-2018,2.33,NaN,NaN
13-Apr-2018,3.15,NaN,NaN
14-Apr-2018,3.1,-64.44,23.14
15-Apr-2018,2.41,-87.98,-0.39
16-Apr-2018,2.41,NaN,NaN
17-Apr-2018,2.53,NaN,NaN
18-Apr-2018,2.61,NaN,NaN
19-Apr-2018,1.47,NaN,NaN
20-Apr-2018,2.54,NaN,NaN
21-Apr-2018,1.96,NaN,NaN
22-Apr-2018,2.19,-88.47,-0.8
23-Apr-2018,2.4,NaN,NaN
24-Apr-2018,1.56,NaN,NaN
25-Apr-2018,1.56,NaN,NaN
26-Apr-2018,1.7,NaN,NaN
27-Apr-2018,1.36,NaN,NaN
28-Apr-2018,1.41,NaN,NaN
29-Apr-2018,1.55,NaN,NaN
30-Apr-2018,1.57,NaN,NaN
01-May-2018,2.74,-84.91,2.86
02-May-2018,2.02,NaN,NaN
03-May-2018,1.64,NaN,NaN
04-May-2018,1.16,NaN,NaN
05-May-2018,1.1,NaN,NaN
06-May-2018,0.78,NaN,NaN
07-May-2018,0.89,NaN,NaN
08-May-2018,0.97,-66.17,21.68
09-May-2018,0.77,NaN,NaN
10-May-2018,1.69,NaN,NaN
11-May-2018,2.9,NaN,NaN
12-May-2018,2.77,NaN,NaN
13-May-2018,2.1,NaN,NaN
14-May-2018,1.54,NaN,NaN
15-May-2018,1.16,NaN,NaN
16-May-2018,1.12,NaN,NaN
17-May-2018,1.07,NaN,NaN
18-May-2018,1.34,NaN,NaN
19-May-2018,1.63,NaN,NaN
20-May-2018,1.69,NaN,NaN
21-May-2018,2.14,NaN,NaN
22-May-2018,2.12,NaN,NaN
23-May-2018,1.49,NaN,NaN
24-May-2018,1.41,NaN,NaN
25-May-2018,1.61,NaN,NaN
26-May-2018,1.48,NaN,NaN
27-May-2018,2.11,NaN,NaN
28-May-2018,1.5,NaN,NaN
29-May-2018,2.33,NaN,NaN
30-May-2018,3.55,NaN,NaN
31-May-2018,2.61,NaN,NaN
01-Jun-2018,1.93,NaN,NaN
02-Jun-2018,1.17,-68.86,19.26
03-Jun-2018,2.11,NaN,NaN
04-Jun-2018,2.14,NaN,NaN
05-Jun-2018,2.55,NaN,NaN
06-Jun-2018,2.43,NaN,NaN
07-Jun-2018,1.59,NaN,NaN
08-Jun-2018,1.73,NaN,NaN
09-Jun-2018,1.52,NaN,NaN
10-Jun-2018,2.08,NaN,NaN
11-Jun-2018,2.05,NaN,NaN
12-Jun-2018,1.84,NaN,NaN
13-Jun-2018,2.54,NaN,NaN
14-Jun-2018,3.06,NaN,NaN
15-Jun-2018,2.53,NaN,NaN
16-Jun-2018,2.63,NaN,NaN
17-Jun-2018,2.21,NaN,NaN
18-Jun-2018,1.47,NaN,NaN
19-Jun-2018,1.33,NaN,NaN
20-Jun-2018,1.26,NaN,NaN
21-Jun-2018,1.3,NaN,NaN
22-Jun-2018,1.5,NaN,NaN
23-Jun-2018,2.01,NaN,NaN
24-Jun-2018,1.72,NaN,NaN
25-Jun-2018,1.27,NaN,NaN
26-Jun-2018,1.5,NaN,NaN
27-Jun-2018,2.21,NaN,NaN
28-Jun-2018,2.21,NaN,NaN
29-Jun-2018,3.09,NaN,NaN
30-Jun-2018,1.96,NaN,NaN
01-Jul-2018,1.54,NaN,NaN
02-Jul-2018,1.46,NaN,NaN
03-Jul-2018,1.77,NaN,NaN
04-Jul-2018,1.96,NaN,NaN
05-Jul-2018,0.95,NaN,NaN
06-Jul-2018,0.83,NaN,NaN
07-Jul-2018,1.48,NaN,NaN
08-Jul-2018,1.67,NaN,NaN
09-Jul-2018,1.85,NaN,NaN
10-Jul-2018,1.52,NaN,NaN
11-Jul-2018,1.83,NaN,NaN
12-Jul-2018,1.54,NaN,NaN
13-Jul-2018,1.32,NaN,NaN
14-Jul-2018,1.3,NaN,NaN
15-Jul-2018,1.12,NaN,NaN
16-Jul-2018,0.91,NaN,NaN
17-Jul-2018,0.86,NaN,NaN
18-Jul-2018,1.13,NaN,NaN
19-Jul-2018,1.27,NaN,NaN
20-Jul-2018,1.59,NaN,NaN
21-Jul-2018,1.42,NaN,NaN
22-Jul-2018,1.15,NaN,NaN
23-Jul-2018,1.2,NaN,NaN
24-Jul-2018,1.25,NaN,NaN
25-Jul-2018,1.52,NaN,NaN
26-Jul-2018,1.57,NaN,NaN
27-Jul-2018,1.51,NaN,NaN
28-Jul-2018,1.53,NaN,NaN
29-Jul-2018,1.53,NaN,NaN
30-Jul-2018,1.42,NaN,NaN
31-Jul-2018,1.54,NaN,NaN
01-Aug-2018,1.53,NaN,NaN
02-Aug-2018,1.71,NaN,NaN
03-Aug-2018,1.73,NaN,NaN
04-Aug-2018,1.81,NaN,NaN
05-Aug-2018,1.91,NaN,NaN
06-Aug-2018,1.26,NaN,NaN
07-Aug-2018,1.69,NaN,NaN
08-Aug-2018,1.68,NaN,NaN
09-Aug-2018,1.13,NaN,NaN
10-Aug-2018,1.03,NaN,NaN
11-Aug-2018,1.28,NaN,NaN
12-Aug-2018,1.49,-61.74,27.15
13-Aug-2018,1.3,NaN,NaN
14-Aug-2018,1.77,NaN,NaN
15-Aug-2018,1.13,NaN,NaN
16-Aug-2018,0.89,NaN,NaN
17-Aug-2018,0.95,NaN,NaN
18-Aug-2018,1.5,NaN,NaN
19-Aug-2018,1.64,NaN,NaN
20-Aug-2018,1.49,NaN,NaN
21-Aug-2018,1.63,NaN,NaN
22-Aug-2018,0.82,NaN,NaN
23-Aug-2018,0.81,NaN,NaN
24-Aug-2018,0.88,NaN,NaN
25-Aug-2018,1.02,NaN,NaN
26-Aug-2018,1.1,NaN,NaN
27-Aug-2018,1.25,NaN,NaN
28-Aug-2018,1.26,NaN,NaN
29-Aug-2018,1.23,NaN,NaN
30-Aug-2018,1.14,NaN,NaN
31-Aug-2018,0.84,NaN,NaN
01-Sep-2018,2.04,NaN,NaN
02-Sep-2018,1.85,NaN,NaN
03-Sep-2018,1.54,NaN,NaN
04-Sep-2018,1.51,NaN,NaN
05-Sep-2018,1.38,NaN,NaN
06-Sep-2018,1.21,NaN,NaN
07-Sep-2018,1.19,NaN,NaN
08-Sep-2018,1.4,NaN,NaN
09-Sep-2018,2.04,NaN,NaN
10-Sep-2018,2.35,NaN,NaN
11-Sep-2018,2.53,NaN,NaN
12-Sep-2018,2.54,NaN,NaN
13-Sep-2018,1.69,NaN,NaN
14-Sep-2018,1.19,-56.4,32.85
15-Sep-2018,1.17,NaN,NaN
16-Sep-2018,1.12,NaN,NaN
17-Sep-2018,0.95,NaN,NaN
18-Sep-2018,1.19,NaN,NaN
19-Sep-2018,1.67,NaN,NaN
20-Sep-2018,1.73,NaN,NaN
21-Sep-2018,1.48,NaN,NaN
22-Sep-2018,1.08,NaN,NaN
23-Sep-2018,0.86,NaN,NaN
24-Sep-2018,1.61,NaN,NaN
25-Sep-2018,1.65,NaN,NaN
26-Sep-2018,1.07,NaN,NaN
27-Sep-2018,1.17,NaN,NaN
28-Sep-2018,0.98,NaN,NaN
29-Sep-2018,0.81,NaN,NaN
30-Sep-2018,1.05,NaN,NaN
01-Oct-2018,0.74,NaN,NaN
02-Oct-2018,1,NaN,NaN
03-Oct-2018,1.22,NaN,NaN
04-Oct-2018,1.15,NaN,NaN
05-Oct-2018,1.56,NaN,NaN
06-Oct-2018,1.66,NaN,NaN
07-Oct-2018,2.58,NaN,NaN
08-Oct-2018,2.92,-70.7,18.82
09-Oct-2018,2.69,NaN,NaN
10-Oct-2018,1.73,NaN,NaN
11-Oct-2018,2.12,NaN,NaN
12-Oct-2018,1.36,NaN,NaN
13-Oct-2018,1.21,NaN,NaN
14-Oct-2018,1.42,NaN,NaN
15-Oct-2018,1.23,-58.55,31.05
16-Oct-2018,0.96,-61.8,27.81
17-Oct-2018,0.79,NaN,NaN
18-Oct-2018,1.52,NaN,NaN
19-Oct-2018,1.98,NaN,NaN
20-Oct-2018,1.67,NaN,NaN
21-Oct-2018,1.27,NaN,NaN
22-Oct-2018,1.29,NaN,NaN
23-Oct-2018,1.21,NaN,NaN
24-Oct-2018,1.13,NaN,NaN
25-Oct-2018,1.58,NaN,NaN
26-Oct-2018,1.91,NaN,NaN
27-Oct-2018,2.38,NaN,NaN
28-Oct-2018,1.71,NaN,NaN
29-Oct-2018,1.49,NaN,NaN
30-Oct-2018,2.74,NaN,NaN
31-Oct-2018,2.73,-59.25,30.52
01-Nov-2018,2.12,-64.27,25.51
02-Nov-2018,1.57,NaN,NaN
03-Nov-2018,2,NaN,NaN
04-Nov-2018,1.86,NaN,NaN
05-Nov-2018,2.37,NaN,NaN
06-Nov-2018,2.36,NaN,NaN
07-Nov-2018,2.03,NaN,NaN
08-Nov-2018,2.1,NaN,NaN
09-Nov-2018,1.46,-59.45,30.42
10-Nov-2018,0.84,NaN,NaN
11-Nov-2018,1.17,NaN,NaN
12-Nov-2018,1.06,NaN,NaN
13-Nov-2018,0.74,NaN,NaN
14-Nov-2018,0.8,NaN,NaN
15-Nov-2018,1.02,NaN,NaN
16-Nov-2018,1.91,NaN,NaN
17-Nov-2018,1.73,-89.49,0.47
18-Nov-2018,1.24,NaN,NaN
19-Nov-2018,1.26,NaN,NaN
20-Nov-2018,0.92,NaN,NaN
